frame,FE01,FE02,FE03,FE04,FE05,FE06
222,0.177,0.573,0.484,0.839,0,0.21999999999999997
223,0.186,0.5469999999999999,0.597,0.8170000000000001,0,0.19333333333333333
224,0.168,0.5,0.5340000000000001,0.6680000000000001,0,0.16666666666666666
225,0.156,0.613,0.4620000000000001,0.775,0,0.22666666666666666
226,0.147,0.524,0.518,0.7540000000000001,0,0.15333333333333335
227,0.195,0.45299999999999996,0.657,0.7870000000000001,0,0.11333333333333334
228,0.18,0.522,0.609,0.8720000000000002,0,0.18333333333333335
229,0.177,0.573,0.433,0.8680000000000001,0,0.16
230,0.156,0.549,0.517,0.8500000000000001,0,0.15333333333333335
231,0.195,0.549,0.546,0.7270000000000001,0,0.16666666666666666
232,0.186,0.5630000000000001,0.5800000000000001,0.8480000000000001,0,0.17333333333333334
233,0.162,0.579,0.613,0.9400000000000001,0,0.15333333333333335
234,0.186,0.516,0.56,0.7180000000000001,0,0.11
235,0.207,0.5660000000000001,0.552,0.8640000000000001,0,0.15666666666666668
236,0.165,0.501,0.487,0.776,0,0.13666666666666666
237,0.174,0.5830000000000001,0.5940000000000001,0.8560000000000001,0,0.22666666666666666
238,0.01,0.8459999999999999,0.16500000000000004,1.1949999999999998,0,0.7699999999999999
239,0.155,0.768,0.07900000000000001,1.141,0,0.6366666666666667
240,0.11,0.6419999999999999,0.056999999999999995,0.9059999999999999,0,0.5866666666666667
241,0.11,0.612,0.10300000000000001,0.835,0,0.5566666666666666
242,0.055,0.633,0.14100000000000001,0.81,0,0.5933333333333334
243,0.135,0.573,0.13999999999999999,0.696,0,0.5566666666666666
244,0.085,0.603,0.08700000000000001,0.7969999999999999,0,0.5133333333333333
245,0.14,0.585,0.097,0.835,0,0.5666666666666667
246,0.165,0.5489999999999999,0.08299999999999999,0.772,0,0.5266666666666667
247,0.2,0.5599999999999999,0.032,0.758,0,0.53
248,0.101,0.579,0.10800000000000001,0.817,0,0.5466666666666666
249,0.1,0.623,0.08900000000000001,0.873,0,0.5566666666666666
250,0.12100000000000001,0.6,0.14,0.901,0,0.5499999999999999
251,0.052000000000000005,0.61,0.121,0.8979999999999999,0,0.5533333333333333
252,0.13,0.622,0.10500000000000001,0.976,0,0.5566666666666666
253,0.16,0.603,0.15000000000000002,0.7859999999999999,0,0.5499999999999999
254,0.14,0.639,0.136,0.867,0,0.61
255,0.185,0.5700000000000001,0.128,0.8300000000000001,0,0.48666666666666664
256,0.13,0.576,0.133,0.8069999999999999,0,0.47
257,0.16799999999999998,0.603,0.10900000000000001,0.928,0,0.4766666666666666
258,0.14,0.612,0.127,0.804,0,0.47
259,0.184,0.542,0.15600000000000003,0.724,0,0.4266666666666667
260,0.166,0.558,0.178,0.8089999999999999,0,0.41
261,0.185,0.594,0.099,0.8580000000000001,0,0.49
262,0.155,0.558,0.10200000000000001,0.6970000000000001,0,0.48666666666666664
263,0.0,0.8789999999999999,0.254,0.8569999999999999,0,0.8366666666666666
264,0.0,0.643,0.24000000000000002,0.599,0,0.6433333333333333
265,0.0,0.7949999999999999,0.236,0.7629999999999999,0,0.7766666666666667
266,0.0,0.6639999999999999,0.24300000000000005,0.653,0,0.6633333333333333
267,0.0,0.725,0.218,0.708,0,0.68
268,0.0,0.8089999999999999,0.20600000000000002,0.7859999999999999,0,0.7533333333333333
269,0.0,0.831,0.186,0.833,0,0.7566666666666667
270,0.0,0.7779999999999999,0.153,0.7759999999999999,0,0.7599999999999999
271,0.0,0.865,0.236,0.845,0,0.8233333333333334
272,0.0,0.713,0.167,0.691,0,0.7366666666666667
273,0.0,0.6719999999999999,0.271,0.6739999999999999,0,0.6466666666666666
274,0.0,0.702,0.28700000000000003,0.6839999999999999,0,0.6933333333333334
275,0.0,0.7839999999999999,0.24100000000000005,0.7699999999999999,0,0.7533333333333333
276,0.0,0.815,0.23099999999999998,0.8099999999999999,0,0.7533333333333333
